"1","0.054083830459664264"
"2","0.039399232657714965"
"3","0.03238147625566593"
"4","0.028690066740715076"
"5","0.028895948718612393"
"6","0.02874430205584282"
"7","0.026170083983535215"
"8","0.025769479701384195"
"9","0.02466621910155352"
"10","0.024377681005613078"
